0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9020206516391445e-06,0.0003264690611871637,-0.002807503858854549,-0.014833206338819602,-0.019909391109493878,-0.019831207040988525,-0.019930220815023804,-0.008868642604401136,0.0005687195099764415,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018361642988064416,-0.0016786622056198268,-0.016608881012750248,-0.02028480067098182,-0.020112935692613552,-0.009172987193023355,0.0005861036441789718,0.0,0.0,0.0,-1.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006004406664277242,-0.011234704350047487,-0.020762789796627754,0.1116488170607928,0.5297461695005956,0.8623076087042636,0.6877313669960974,0.11626421794541358,-0.009421165213339067,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007247298496105238,-0.005838639054733842,-0.01837765770005164,0.10602801259354756,0.14070220561732139,0.13852943308343316,0.0412825315561242,-0.017239550387677625,0.001469851548934584,0.0,0.0,-1.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010668064376439185,-0.008742721189494856,-0.021154734205363658,-0.001107620589637951,0.00027229427054390045,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26213111907498e-19,0.00012113699452684591,-0.0018747627628922787,-0.00596293292705619,-0.00569690658613449,-0.0012243387293883953,9.106651706194456e-05,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4875381654202103e-05,0.0006569510112496238,-0.013504259396968034,0.034049747576657866,0.4522360480568959,0.8542201019942681,0.8800792603582926,0.7849222800404136,0.9524426600504007,0.3526588059810309,-0.02318775772236687,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.8469546291524226e-05,-4.465916748796419e-05,-0.0014976456703214478,-0.009119907597991144,-0.002960893032205776,-0.00019920724928715422,4.6613616830989765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0002522353932393831,-0.002236894993674743,-0.004277279077620935,-0.00010492876928454555,2.3878332325621592e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.154897777524542e-06,0.00010594886907115,-0.002703460386406882,-0.00528852696457629,-0.000554004546900858,9.107216018267249e-05,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.402269809584818e-05,-0.0004012894130057389,-0.003994054933622485,-0.014026290258765697,-0.036667693929072986,-0.039170612202750206,-0.03872980406406107,-0.018571767019142045,-0.0016088867474612328,7.814819546296305e-05,1.695043381028337e-05,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014658775275294274,-0.0010180674160208752,-0.011860397260756411,0.0026853862066381308,0.3259697922083861,0.8857362831872664,0.9863848172421609,0.9867090920180602,0.6321316968196675,0.07632677111062951,-0.012350409070108995,4.9943668927533576e-05,0.0,-1.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013847530189740583,-0.0015438781465931203,-0.01654233244640308,-0.00122805728261654,0.00021819064966876,0.0,-0.016641937488118746,0.13811836696049457,0.31024249238807566,0.010841903483459373,-0.003554165673821705,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0718987159679123e-17,-0.000767200965336671,-0.006760735118876052,0.0379285630427989,0.035046040959702415,-0.018703884487870515,-0.011900355828205682,0.0013038530111155822,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.546899340982163e-18,0.00037215521965011124,-0.02133691413250622,0.07740376584663493,0.6082602785646042,0.9728838016944986,0.7248119608118763,0.20733501116043487,0.29257645123382964,0.8878446919040908,0.23390126268412836,-0.016154658149335668,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00011634418370158993,-0.0006604589014171084,-0.005647393684626164,-0.0012085194360686796,0.0001468992218454423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00038434246330456244,-0.003002099339187746,-0.009611835285263675,0.09988892345635125,0.00521179976640413,-0.005056404756556393,0.00011668062577819872,1.4951537474089508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0002824631994616315,-0.003981812715011865,0.003669562577748107,0.030030254623587622,0.001273737545613502,-0.0001861733390265876,0.0,0.0,0.0,2.217810755556612e-18,0.00035817498488433593,-0.004225814618072511,-0.024061496606510375,-0.030374403514890486,-0.004908744487963631,0.00039573967842097477,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000765101509052934,-0.014667417753175023,-0.0016436220294608233,0.029369150479095912,0.0018094246246670137,-0.0003936923922730739,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034796970150482705,-0.00264266949064485,-0.016582367247545155,0.012202875592346812,0.18636504761680778,0.5998082139214623,0.6496759849314618,0.6395615157874335,0.26872825481354073,-0.01854267684606911,-0.0051559927229225325,0.000433123942028464,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.84506399873371e-19,0.0002409047560033893,-0.003524458202023102,-0.00889757886966262,0.02345069067279308,0.5217263038957678,0.9207444244218209,0.9745107546435453,0.9678492364502544,0.9722494042544532,0.9787910292748736,0.3641337898184666,-0.03984128077105795,-0.0002634283714020791,0.0,-1.0
-1.0,0.0,0.0,2.5849729756953317e-18,-1.888802953378053e-17,-1.1257265602133238e-16,-9.346876329288001e-17,5.504511464130252e-18,3.815912487931204e-18,3.072167699263416e-05,-0.006280043893701867,0.10052603406532902,0.0004373072978170209,-0.0006040648541755443,0.0,-0.03723406516720589,0.2825071277327359,0.9963834799504702,0.12268385464182838,-0.018557512497699737,0.0,-1.0,0.0,9.213890852829505e-18,0.0012135920987695432,-0.010387695216942798,-0.026501290724199746,-0.017532402658839614,0.0010641053636867791,0.0,0.0,0.0,0.0012667920996268798,-0.033056148094707374,0.4221073846652556,0.9155949079100348,0.8835809813454935,0.38107698530117207,0.06457813178225948,-0.009099665255586767,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.00041662199665942995,-0.012429968077894572,0.04261361870726403,0.5972035291045392,0.9709556019310718,0.47194507307622946,0.026592774751923114,-0.04991088406437407,0.41609304524324536,0.9337483717599452,0.18148920748237216,-0.013646439274461852,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.00011996769784046103,-0.0009869016166293794,-0.019071077221134883,0.01325721407388526,0.0067526487704095035,-0.000656965964364338,1.1526162928745061e-17,0.0005202680773691362,-0.005931056082010295,-0.0027694015461426163,0.00020810723094773063,-1.1226323573868773e-16,-4.1451423385075394e-16,-1.578358342037211e-16,1.8459095791561122e-17,0.0,0.0,-1.0,0.0,0.0,0.0,9.080057506766171e-19,-0.005705330799672072,0.023677730326642516,0.3614293298479852,0.8236248145791036,0.5490754412234545,0.05872274976429343,-0.011105572056898999,1.0847193853751388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0016053163392083364,-0.025607655856921974,0.40690443273413873,0.6477389953324333,0.012875517109067498,-0.0035122988456765263,0.0,0.0,1.605694987022987e-17,0.0011223301524999425,-0.014935201227204532,-0.005032067035749141,0.1628120631911264,0.21785859180414727,0.012453019462037675,-0.0015944125478888056,0.0,0.0,0.0,-1.0,0.0,0.0002543027160423679,-0.0011419830907515925,-0.017750329579757102,-0.02502338725856865,-0.009282049135546484,0.0006103265185016704,0.0,0.0,0.0,0.0,9.248232089077987e-18,0.001218115296801603,-0.018120340031598552,0.06332638287926871,0.5535433445061575,0.850776570905199,0.10014225778526735,-0.015612120555432938,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9339187403568904e-31,0.00015227541830137013,0.0003814966601844079,-0.019136612107846198,-0.046766185309057594,-0.050722941836182873,-0.03559117322966293,-0.0023597607879980663,0.0005169349726546232,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.131133048215645e-17,0.0003834026695181859,-0.0042541712465229255,-0.017462724349840662,0.1868073893661749,0.7249754620613418,0.9080563227692318,0.9820168613873979,0.9557288367029211,0.9704475602544717,0.9185810246980095,0.5102797983827031,0.02145416860453005,-0.006495083370694455,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.591618679795326e-17,-0.0010956596389234444,-0.017560479841038822,0.25761138658200067,0.774440599489201,0.9706694052771565,0.9640104615991378,0.9032094455902482,0.5993364967261522,0.6353194412569994,0.9805592146909727,0.6400371593953985,0.027176880734551566,-0.008068350750861472,0.0,-1.0
-1.0,0.0,0.0,0.0005737605972771126,-0.004559326308208647,-0.018833855753679265,-0.0105816860204797,0.0006473315465160516,0.0007798295441864983,-0.022524016725818535,0.22609878836135316,0.7153283352657113,0.13484300767545865,-0.017824963907661744,0.0,-0.03710652212598456,0.28494824418108444,0.9541097944485298,0.10960913351009174,-0.017130413839378283,0.0,-1.0,0.0,0.00040378998175614924,-0.023553009884597187,0.0985128793725634,0.28349999609691007,0.19910218934542884,-0.01200966415150208,0.0,0.0,0.0,-0.013431954981359275,0.133621230668667,0.8703526039696432,0.9501136466582666,0.9406133709769158,0.9810436267278607,0.3680416945960075,-0.0434469763834823,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00025753336300820103,-0.006024476009840846,0.019476854790560685,0.5251106245214285,0.9856716013245663,0.4920935956882935,0.0016785029585612574,-0.0169123817846258,0.006764432674278487,0.639969610412827,0.731430129263864,0.012655569905236938,-0.003955332008792166,0.0,0.0,0.0,-1.0,0.0,0.0,0.00030100597307873014,-0.0033589323181748656,-0.018370824952732852,0.2752115789492236,0.48608164149499433,0.06023535097535263,-0.009019448999952552,-0.000993201961032796,-0.022669569525867565,0.04768601734207304,0.0277926405245722,-0.0027719883162234797,-0.014137091446332609,-0.020511701567636924,-0.008767924887881695,0.0004974416892762257,4.2437552977572356e-05,0.0,-1.0,0.0,0.0,0.0,0.00012313030861016235,-0.027903086935470334,0.16844042173889673,0.8953445309816694,0.9831028912317851,0.9478367731207444,0.4278226418005113,-0.009364369424281937,-0.001817002692970478,0.0,0.0,0.0,0.0,0.0001807865642291983,-0.00559321956268535,-0.009238193432112103,-0.002422539960671272,-1.0,0.0,-0.013280623694275039,0.06364772044270213,0.8155703292760543,0.4710004933884681,-0.014214095004248563,-0.0017373428094720465,0.0,0.00012958363274270291,-0.001320588257276798,-0.024152463993141624,0.10961278889829656,0.5195128402799897,0.8563545532436807,0.9382823733159817,0.397432548645388,-0.02904661616690551,0.0003448379416022178,0.0,0.0,-1.0,0.0,-0.0026956087900489823,0.012101214151663684,0.1882471087327616,0.2645782941016403,0.09179215474746355,-0.006106602908164448,0.0,0.0,0.0,9.248232089077982e-18,0.00040529495369250854,-0.02706817142606377,0.07592123349669827,0.640430746875392,0.984400918472679,0.9025005036224727,0.11237670329751866,-0.01726508820970824,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,6.01087177505373e-05,-0.0006772248866560364,-0.0016142827230959723,-0.00020436964035182114,7.485538983866726e-05,0.0002450832785081989,-0.010340943511888197,-0.02417473154871845,0.203181170784457,0.5288299268827383,0.5745527851415598,0.3910037627340827,0.010542664203120205,-0.005487525205838917,0.0,-1.0,0.0,0.0,0.0,0.0,5.230419575744398e-05,0.0003653222067873529,-0.014049165272774224,-0.01077215926637728,0.3622629440634409,0.8235504031629042,0.9939949737575532,0.8339452324821551,0.45517407587060527,0.29304954440805,0.37218185363111034,0.8688566203934085,0.9648014998984272,0.1307470055676759,-0.01923728948034435,0.0,-1.0,0.0,0.0,0.0,0.0,0.0001674581840511361,-0.000544810349281467,-0.02713508082966638,0.19309972095088065,0.8088644691550266,0.9705625486756951,0.9926898626935928,0.8015893740241707,0.300227842290817,0.007461143458342688,0.13512762329325156,0.9534799532559902,0.6826388804901364,0.04078481727294357,-0.009512799999255767,0.0,-1.0
-1.0,0.0,0.00020606894690938508,-0.007693375090191607,0.03589024057252744,0.2613547705175231,0.20232697726756355,-0.011311872000859289,-0.01517909356762387,0.029782282909061722,0.6906503453427454,0.792764057622974,0.053863257610836435,-0.010154206755571054,0.00012364136814562232,-0.038485194090741116,0.2816592118889164,0.8221475533469491,0.06718820429592015,-0.012538554648711784,0.0,-1.0,0.0,-0.013132709914654029,0.1253848159754805,0.7531432627932398,0.9392721358132183,0.5503633057028857,-0.0339533677552081,0.0,0.0,0.0,-0.04620657104182552,0.5073729907525081,0.9684059996971603,0.9312314086737098,0.937757879432374,0.9131926894918585,0.30409478141649743,-0.03653946672100004,0.0,0.0,-1.0,0.0,0.0,0.0,7.009035016666503e-06,-0.0009555651072721469,-0.031223125574278452,0.4299076482224837,0.9555106249371373,0.5373075136229306,0.009456469982311814,-0.012763355417640804,-0.03451842663228697,0.35013866764985563,0.9325139811149168,0.32855260500998734,-0.02292621282253514,-0.0007799011671669033,0.0,0.0,0.0,-1.0,0.0,0.0,-0.0009491233512440476,-0.010943521705652942,0.305302360986567,0.8791589446489683,0.48802165196882236,0.001709582592029321,-0.0053989851662614805,-0.01812122739562167,0.26555359381400717,0.7834871279822555,0.3347917215707917,-0.029147330285446565,0.21473583691573894,0.6079403630417316,0.21110812856486713,-0.042224968688654,0.0005678067219439672,0.0,-1.0,0.0,0.0,0.0,-0.0018656905250373657,-0.012133920409788636,0.4664074995143088,0.9628726420703696,0.3845882943097224,0.40944354967294466,0.1909906264132748,-0.011133339865465185,-0.0005106598246011643,0.0,4.329857006071211e-05,0.0009334547581557725,-0.015468511673492374,-0.04409208462058897,0.006136149659657491,0.03619170465298978,0.009258385006743551,-1.0,0.0,-0.01964446180245363,0.3965736697057109,0.9991888262557314,0.3516488461190222,-0.025390388580794003,-0.000809739542927951,0.00020415269667515393,-0.0018446408260959955,-0.026994078738425045,0.1788687641251358,0.7900558348223692,0.9763408586545022,0.9426096055637415,0.9735560501817151,0.67893487551975,-0.022553418458983347,-0.0019011719877873442,0.0,0.0,-1.0,0.0,-0.012495991361786158,0.0715400411699522,0.7366519425394078,0.9364127319758232,0.6189788168322407,-0.03769743281725307,0.0,0.0,0.0,0.001218115296801603,-0.027068171426063745,0.1365910067806939,0.7532582799840861,0.9702928483990957,0.8832717225525437,0.3094160677242915,-0.014431769761131575,-0.0018466818230028024,0.0,-1.0,0.0,0.0,0.0,1.036519227671653e-05,0.0009708730099190815,-0.009195125224479274,-0.03174632855452145,-0.030287144508524592,-0.033568394993164545,-0.02958365038078509,-0.02040095378963796,0.02185414414943262,0.477777101152561,0.8685383943197468,0.8831385034421878,0.8769835946838723,0.8997493319009746,0.4979660406886278,-0.018482513456754723,0.0,-1.0,0.0,0.0,0.0,0.000133388385576855,-0.000390692648189581,-0.043552258363637755,0.1711195619061451,0.5718207888101839,0.956979217026287,0.9666506321369033,0.6578100752371713,0.17721626494155274,-0.022139216571959615,-0.041734036124732476,-0.03536151877175737,0.5059665688109274,0.9961555147478739,0.13670670953282094,-0.01980946403483441,0.0,-1.0,0.0,0.0,0.0,5.5116995035106474e-05,-0.0006085346242616817,-0.030853350436180572,0.2550127848040602,0.7999316463494698,0.9854823104486756,0.9618073785523353,0.519325454968386,0.18307420992696186,-0.03053915985444446,-0.021923941189706312,0.16499899533589646,0.9541214406374088,0.6790431053104581,0.03977805258703644,-0.009401161209888348,0.0,-1.0
-1.0,0.0,-0.00143536533691913,-0.023994708583804633,0.3564420235560528,0.8944642574798424,0.3110839559154557,-0.028456742023008748,-0.01161511659822299,0.5198575742379805,1.0,0.3978476065805991,-0.030897284865087877,0.00052931435382607,-0.0010162447320168208,-0.024604267347219995,0.4092100382176987,0.8133817214086116,0.06654446113104817,-0.012471043849365085,0.0,-1.0,0.0,-0.01978570910605103,0.46221502333154535,0.9779349347502785,0.7806296108236629,0.01690108098108803,-0.004400978268215429,0.0,0.0,0.0,-0.04903356345125466,0.5396007042200003,0.9789005478183176,0.9299556748588399,0.9573361193001799,0.7718397521517831,0.07985322176387137,-0.01286786872226633,0.0,0.0,-1.0,0.0,0.0,0.0,2.9996783759477097e-05,-0.02050702075943272,0.1249195492762942,0.8180881223889584,0.6662569167760072,0.0107178914833094,-0.009324886369094024,-0.018503788390559116,0.1291509817630296,0.842911434714324,0.5145112896350593,0.031024527223861367,-0.009175699112846327,6.292008300768144e-05,0.0,0.0,0.0,-1.0,0.0,0.0,-0.02398704871958953,0.18449169572170004,0.8712230169796561,0.8289005187370606,0.11820280162278655,-0.02031961344402487,-0.019861803088055924,0.12776334574533915,0.8862639303715976,0.8769762270704172,0.11874666092113295,0.10071693022672133,0.780045150944826,0.9968404425701404,0.6566626827597697,0.11052136323091957,-0.00941966776880257,0.0,-1.0,0.0,0.0,0.0,-0.006067343679232862,0.03917262100517066,0.9418209617558586,0.8049848328216157,0.06727022850708701,-0.03429016224014316,-0.01174330887752594,3.3714251167077224e-05,6.0099317297810945e-05,0.00013662454201589664,-0.001221775145554258,-0.021821068599086765,0.10816222346496318,0.35384793941102904,0.5605163076658092,0.7140695824358074,0.19290867796355746,-1.0,0.0,-0.01969962416863882,0.7819847219852673,1.0,0.3620301707582254,-0.024160116060343153,-0.0006705346329487151,-0.004159704535166959,-0.023121780692011897,0.19643827171219153,0.7415004380444478,0.9351056653414177,0.5078240287229555,0.3483798535339326,0.8178743133240346,0.8299304606664172,0.14796425407179753,-0.020036634240534236,0.0,0.0,-1.0,0.0,-0.011949684626830385,0.06382467362004275,0.7440279038981786,0.9917998083141727,0.6241073257292691,-0.038195568617092175,0.0,2.732164805479699e-05,0.0005410449222998672,-0.020100515811821446,0.07606075032428855,0.753704795372571,0.9720816207420016,0.8739670236561317,0.2942056254131988,-0.03797499279876552,-0.0018466818230027907,0.00030357386727556534,0.0,-1.0,0.0,0.0,1.4971944399700116e-05,0.0004250888519317883,-0.018653610509984757,0.04482709410341643,0.3423396486693018,0.44705930057666,0.31394427437495737,0.2343694205113722,0.12281336271630766,0.6202224111199436,0.9038439027636197,0.44797874854992636,0.059361927041203244,0.17876058563256397,0.8020276235240066,0.7479109418840622,-0.019769196253451988,0.0,-1.0,0.0,0.0,3.1317273135432307e-05,-0.0004877850552490811,-0.018947324059296018,0.20772240049852078,0.6913967818293334,1.0,0.7834366042498687,0.3585496851733378,0.03250889799606456,-0.01956727406845472,-0.0034627818212250878,-0.001931671437019671,-0.009221568720713376,0.5068551327356741,0.9928733070508807,0.13568890026592267,-0.01969979417431065,0.0,-1.0,0.0,0.0,0.0,-0.000265974519229778,-0.015756264580470535,0.15399590073464076,0.755723018091996,0.9788579121766026,0.9766382123221895,0.5938396410310213,-0.0177806642824609,-0.017709600643731317,-0.0005708127092199396,-0.030353281112167434,0.4092444458110957,0.982759021128245,0.6850265306155418,0.041902695475437464,-0.009645003828769825,0.0,-1.0
